datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name,square_diagonal,query_count,query_long,query_lat,dist_from_center,p_name
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",2.567836929,15,-94.475632,40.764946,0.533411723,August Wind Energy LLC
0.987,345.9,METERS,GHCND_USW00094991,40.6306,-93.9008,10/16/2018,1/1/1998,"LAMONI MUNICIPAL AIRPORT, IA US",2.567836929,15,-94.475632,40.764946,0.590322519,August Wind Energy LLC
0.8289,297.2,METERS,GHCND_USC00137613,40.7672,-95.38,10/17/2018,6/1/1918,"SHENANDOAH, IA US",2.567836929,15,-94.475632,40.764946,0.904370809,August Wind Energy LLC
0.9831,22.6,METERS,GHCND_USW00023233,36.6636,-121.6081,10/16/2018,6/14/1930,"SALINAS AIRPORT, CA US",2.139864108,14,-121.191589,36.274509,0.569976508,Scheid Vineyards
0.9859,18,METERS,GHCND_USW00093226,35.66556,-121.28472,5/31/2005,1/7/1998,"SAN SIMEON POINT PIEDRAS BLANCAS, CA US",2.139864108,14,-121.191589,36.274509,0.616029437,Scheid Vineyards
0.5739,50.3,METERS,GHCND_USW00023259,36.58806,-121.84528,10/16/2018,12/1/1968,"MONTEREY PENINSUL AIRPORT, CA US",2.139864108,14,-121.191589,36.274509,0.725000795,Scheid Vineyards
0.9901,1245.4,METERS,GHCND_USC00299156,35.2005,-103.6866,10/17/2018,12/1/1904,"TUCUMCARI 4 NE, NM US",1.78322009,13,-103.738991,35.169693,0.060777365,Mesalands
0.6399,1239,METERS,GHCND_USW00023048,35.18222,-103.60306,10/15/2018,1/1/1948,"TUCUMCARI MUNICIPAL AIRPORT, NM US",1.78322009,13,-103.738991,35.169693,0.136507005,Mesalands
0.473,1165.9,METERS,GHCND_USC00299284,35.36,-103.4433,9/30/2015,2/1/1965,"UTE DAM, NM US",1.78322009,13,-103.738991,35.169693,0.351638908,Mesalands
0.9252,765,METERS,GHCND_USW00023041,32.2443,-101.4537,10/17/2018,1/1/1948,"BIG SPRING, TX US",3.697685178,17,-101.855194,32.196693,0.404306639,Stanton Wind
1,872.3,METERS,GHCND_USW00023023,31.9475,-102.2086,10/16/2018,6/1/1930,"MIDLAND INTERNATIONAL AIRPORT, TX US",3.697685178,17,-101.855194,32.196693,0.432426817,Stanton Wind
0.9977,914.7,METERS,GHCND_USW00003031,31.92056,-102.38667,10/16/2018,12/1/1998,"ODESSA SCHLEMEYER FIELD, TX US",3.697685178,17,-101.855194,32.196693,0.598929188,Stanton Wind
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",2.567836929,15,-93.636795,42.335491,0.343341067,AG Land 6
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,10/16/2018,10/1/1996,"AMES MUNICIPAL AIRPORT, IA US",2.567836929,15,-93.636795,42.335491,0.345395402,AG Land 6
0.9938,296.9,METERS,GHCND_USW00094988,42.11056,-92.91611,10/16/2018,10/1/1996,"MARSHALLTOWN MUNICIPAL AIRPORT, IA US",2.567836929,15,-93.636795,42.335491,0.754970744,AG Land 6
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,10/16/2018,10/1/1996,"AMES MUNICIPAL AIRPORT, IA US",2.567836929,15,-93.632095,42.335491,0.345183671,AG Land 5
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",2.567836929,15,-93.632095,42.335491,0.345247513,AG Land 5
0.9938,296.9,METERS,GHCND_USW00094988,42.11056,-92.91611,10/16/2018,10/1/1996,"MARSHALLTOWN MUNICIPAL AIRPORT, IA US",2.567836929,15,-93.632095,42.335491,0.750485493,AG Land 5
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,10/16/2018,10/1/1996,"AMES MUNICIPAL AIRPORT, IA US",3.081404315,16,-93.354897,41.904194,0.27776139,AG Land 4
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",3.081404315,16,-93.354897,41.904194,0.435118506,AG Land 4
0.9997,291.7,METERS,GHCND_USW00014933,41.5338,-93.653,10/16/2018,7/1/1945,"DES MOINES INTERNATIONAL AIRPORT, IA US",3.081404315,16,-93.354897,41.904194,0.475454639,AG Land 4
0.9937,276.5,METERS,GHCND_USW00094963,44.8321,-93.4705,10/15/2018,11/1/1997,"MINNEAPOLIS FLYING CLOUD AIRPORT, MN US",1.238347284,11,-93.482994,44.736092,0.09681754,Shakopee Mdewakanton Sioux Community Wind 
1,265.8,METERS,GHCND_USW00014922,44.8831,-93.2289,10/16/2018,4/9/1938,"MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US",1.238347284,11,-93.482994,44.736092,0.293555979,Shakopee Mdewakanton Sioux Community Wind 
0.9936,262.4,METERS,GHCND_USW00094960,45.0622,-93.351,10/15/2018,10/1/1997,"MINNEAPOLIS CRYSTAL AIRPORT, MN US",1.238347284,11,-93.482994,44.736092,0.351807964,Shakopee Mdewakanton Sioux Community Wind 
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",2.567836929,15,-94.339256,41.469986,0.207922352,Wind GEM
0.9997,291.7,METERS,GHCND_USW00014933,41.5338,-93.653,10/16/2018,7/1/1945,"DES MOINES INTERNATIONAL AIRPORT, IA US",2.567836929,15,-94.339256,41.469986,0.689216602,Wind GEM
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",2.567836929,15,-94.339256,41.469986,0.789175118,Wind GEM
0.9999,373.4,METERS,GHCND_USW00014940,43.1544,-93.3269,10/16/2018,1/1/1948,"MASON CITY MUNICIPAL AIRPORT, IA US",3.697685178,17,-93.221489,43.384693,0.253271287,Wind Walkers
0.9941,351.4,METERS,GHCND_USC00218692,44.0707,-93.5264,10/4/2018,1/2/1915,"WASECA SOUTHERN RESEARCH AND OUTREACH CENTER, MN US",3.697685178,17,-93.221489,43.384693,0.750717205,Wind Walkers
0.8179,397.5,METERS,GHCND_USW00014925,43.9041,-92.4916,10/16/2018,1893-01-01,"ROCHESTER INTERNATIONAL AIRPORT, MN US",3.697685178,17,-93.221489,43.384693,0.89583569,Wind Walkers
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",3.081404315,16,-94.876793,41.391495,0.430956976,Wiota Wind
0.9899,387.1,METERS,GHCND_USC00133632,41.6452,-95.3339,2/24/2016,1899-02-01,"HARLAN, IA US",3.081404315,16,-94.876793,41.391495,0.522793493,Wiota Wind
0.8289,297.2,METERS,GHCND_USC00137613,40.7672,-95.38,10/17/2018,6/1/1918,"SHENANDOAH, IA US",3.081404315,16,-94.876793,41.391495,0.801848821,Wiota Wind
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,10/16/2018,10/1/1996,"AMES MUNICIPAL AIRPORT, IA US",3.081404315,16,-93.431992,42.145592,0.242828712,AG Land 3
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",3.081404315,16,-93.431992,42.145592,0.364157832,AG Land 3
0.9938,296.9,METERS,GHCND_USW00094988,42.11056,-92.91611,10/16/2018,10/1/1996,"MARSHALLTOWN MUNICIPAL AIRPORT, IA US",3.081404315,16,-93.431992,42.145592,0.517070091,AG Land 3
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",2.567836929,15,-94.444794,41.393093,0.09576275,Wolverine
0.9997,291.7,METERS,GHCND_USW00014933,41.5338,-93.653,10/16/2018,7/1/1945,"DES MOINES INTERNATIONAL AIRPORT, IA US",2.567836929,15,-94.444794,41.393093,0.804199104,Wolverine
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",2.567836929,15,-94.444794,41.393093,0.918611191,Wolverine
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,10/16/2018,10/1/1996,"AMES MUNICIPAL AIRPORT, IA US",3.081404315,16,-93.428093,42.146091,0.246157241,AG Land 2
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",3.081404315,16,-93.428093,42.146091,0.36799277,AG Land 2
0.9938,296.9,METERS,GHCND_USW00094988,42.11056,-92.91611,10/16/2018,10/1/1996,"MARSHALLTOWN MUNICIPAL AIRPORT, IA US",3.081404315,16,-93.428093,42.146091,0.513214423,AG Land 2
0.9965,291.1,METERS,GHCND_USW00094989,41.99056,-93.61889,10/16/2018,10/1/1996,"AMES MUNICIPAL AIRPORT, IA US",3.081404315,16,-93.325691,42.20639,0.364071755,AG Land 1
0.9938,296.9,METERS,GHCND_USW00094988,42.11056,-92.91611,10/16/2018,10/1/1996,"MARSHALLTOWN MUNICIPAL AIRPORT, IA US",3.081404315,16,-93.325691,42.20639,0.420642347,AG Land 1
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",3.081404315,16,-93.325691,42.20639,0.485298135,AG Land 1
0.9653,107.6,METERS,GHCND_USW00024216,40.1519,-122.2536,10/16/2018,1892-01-01,"RED BLUFF MUNICIPAL AIRPORT, CA US",1.78322009,13,-122.193886,40.111195,0.072267965,Walmart Red Bluff
1,151.5,METERS,GHCND_USW00024257,40.5175,-122.2986,10/16/2018,9/1/1986,"REDDING MUNICIPAL AIRPORT, CA US",1.78322009,13,-122.193886,40.111195,0.419581666,Walmart Red Bluff
0.9357,56.4,METERS,GHCND_USC00041715,39.6911,-121.8211,10/15/2018,1/8/1906,"CHICO UNIVERSITY FARM, CA US",1.78322009,13,-122.193886,40.111195,0.561648654,Walmart Red Bluff
0.9792,590.7,METERS,GHCND_USC00253660,40.6471,-98.3835,10/17/2018,1894-11-01,"HASTINGS 4 N, NE US",2.139864108,14,-98.334496,40.569241,0.091996825,Central Community College-Hastings
0.9973,597.7,METERS,GHCND_USW00094949,40.6005,-98.4258,10/16/2018,7/3/1996,"HASTINGS MUNICIPAL AIRPORT, NE US",2.139864108,14,-98.334496,40.569241,0.096506712,Central Community College-Hastings
0.9627,545,METERS,GHCND_USC00251684,40.5208,-98.0536,10/17/2018,7/1/1971,"CLAY CENTER, NE US",2.139864108,14,-98.334496,40.569241,0.285042266,Central Community College-Hastings
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",2.567836929,15,-94.446289,41.390095,0.092616115,Meadow Ridge
0.9997,291.7,METERS,GHCND_USW00014933,41.5338,-93.653,10/16/2018,7/1/1945,"DES MOINES INTERNATIONAL AIRPORT, IA US",2.567836929,15,-94.446289,41.390095,0.806200077,Meadow Ridge
0.9986,335,METERS,GHCND_USC00130200,42.0208,-93.7741,10/10/2018,11/1/1964,"AMES 8 WSW, IA US",2.567836929,15,-94.446289,41.390095,0.921752054,Meadow Ridge
0.9972,32.9,METERS,GHCND_USW00054733,42.58417,-70.9175,10/15/2018,12/5/1998,"BEVERLY MUNICIPAL AIRPORT, MA US",1.03195607,10,-70.841103,42.716091,0.15244557,Ipswich
0.9994,9.1,METERS,GHCND_USC00193276,42.7467,-71.0426,9/30/2018,8/1/1992,"GROVELAND, MA US",1.03195607,10,-70.841103,42.716091,0.203808616,Ipswich
0.9948,25.6,METERS,GHCND_USC00194502,42.5007,-70.8644,10/15/2018,9/1/1984,"MARBLEHEAD, MA US",1.03195607,10,-70.841103,42.716091,0.216647255,Ipswich
0.9676,1645.3,METERS,GHCND_USC00058995,39.7749,-105.117,10/17/2018,2/1/1981,"WHEAT RIDGE 2, CO US",1.486016741,12,-105.220001,39.912083,0.171547024,NREL - GE
0.9015,1611.2,METERS,GHCND_USW00023062,39.7633,-104.8694,10/17/2018,5/15/1940,"DENVER STAPLETON, CO US",1.486016741,12,-105.220001,39.912083,0.380864073,NREL - GE
0.999,1793.1,METERS,GHCND_USW00093067,39.57028,-104.84889,10/16/2018,7/1/1998,"DENVER CENTENNIAL AIRPORT, CO US",1.486016741,12,-105.220001,39.912083,0.504532125,NREL - GE
0.998,190.2,METERS,GHCND_USW00014607,46.8705,-68.0173,10/16/2018,1/16/1939,"CARIBOU WEATHER FORECAST OFFICE, ME US",2.567836929,15,-67.813553,46.536983,0.390827877,Mars Hill
0.9631,145.1,METERS,GHCND_USW00014609,46.1185,-67.7928,10/16/2018,6/1/1948,"HOULTON AIRPORT, ME US",2.567836929,15,-67.813553,46.536983,0.418997265,Mars Hill
0.9809,245,METERS,GHCND_CA00810I001,47.15,-67.8333,2/5/2017,8/16/2001,"ST LEONARD CS, CA",2.567836929,15,-67.813553,46.536983,0.613334971,Mars Hill
0.9749,307.8,METERS,GHCND_USC00136200,42.6467,-91.9131,10/31/2005,5/1/1923,"OELWEIN 2 S, IA US",2.139864108,14,-91.817696,43.309093,0.669228219,Luther College
0.9784,201.2,METERS,GHCND_USC00478589,43.9994,-91.4378,10/17/2018,11/1/1936,"TREMPEALEAU DAM 6, MN US",2.139864108,14,-91.817696,43.309093,0.787937006,Luther College
0.9963,198.7,METERS,GHCND_USW00014920,43.8788,-91.2527,10/16/2018,4/1/1938,"LA CROSSE MUNICIPAL AIRPORT, WI US",2.139864108,14,-91.817696,43.309093,0.802363101,Luther College
0.6654,833.6,METERS,GHCND_USC00045756,35.0492,-118.1619,10/17/2018,1/1/1904,"MOJAVE, CA US",1.486016741,12,-118.364388,35.034294,0.203035906,Oak Creek Energy Systems
0.9921,712.6,METERS,GHCND_USW00003159,34.7411,-118.2116,10/16/2018,4/16/1974,"LANCASTER, CA US",1.486016741,12,-118.364388,35.034294,0.330615932,Oak Creek Energy Systems
0.981,1374.6,METERS,GHCND_USW00023187,34.7436,-118.7242,10/16/2018,1/1/1948,"SANDBERG, CA US",1.486016741,12,-118.364388,35.034294,0.462566403,Oak Creek Energy Systems
0.9294,446.2,METERS,GHCND_USW00014912,48.1069,-98.868,7/2/2014,1/1/1921,"DEVILS LAKE KDLR, ND US",3.081404315,16,-98.888092,48.166393,0.062794152,Lake Region State College Wind Turbine
0.9368,475.5,METERS,GHCND_USC00321362,47.5088,-99.1211,10/11/2018,4/19/1967,"CARRINGTON 4 N, ND US",3.081404315,16,-98.888092,48.166393,0.697654128,Lake Region State College Wind Turbine
0.9012,492.3,METERS,GHCND_USC00324958,48.7622,-98.3447,10/17/2018,1897-04-01,"LANGDON EXPERIMENTAL FARM, ND US",3.081404315,16,-98.888092,48.166393,0.806387529,Lake Region State College Wind Turbine
0.9831,22.6,METERS,GHCND_USW00023233,36.6636,-121.6081,10/16/2018,6/14/1930,"SALINAS AIRPORT, CA US",1.78322009,13,-121.451797,36.50515,0.222569158,Taylor Farms
0.5739,50.3,METERS,GHCND_USW00023259,36.58806,-121.84528,10/16/2018,12/1/1968,"MONTEREY PENINSUL AIRPORT, CA US",1.78322009,13,-121.451797,36.50515,0.40212304,Taylor Farms
0.9938,48.8,METERS,GHCND_USW00023277,36.93583,-121.78861,10/16/2018,7/19/1998,"WATSONVILLE MUNICIPAL AIRPORT, CA US",1.78322009,13,-121.451797,36.50515,0.546743321,Taylor Farms
0.985,18.6,METERS,GHCND_USC00049001,37.79589,-121.58319,10/16/2018,2/1/1955,"TRACY PUMPING PLANT, CA US",1.486016741,12,-121.35656,37.616653,0.288941273,Teichert Aggregates
0.9016,7.9,METERS,GHCND_USW00023237,37.8891,-121.2258,10/16/2018,2/20/1941,"STOCKTON METROPOLITAN AIRPORT, CA US",1.486016741,12,-121.35656,37.616653,0.302201167,Teichert Aggregates
0.8892,22.3,METERS,GHCND_USW00023258,37.6241,-120.9505,10/16/2018,3/1/1906,"MODESTO CITY CO AIRPORT, CA US",1.486016741,12,-121.35656,37.616653,0.406128282,Teichert Aggregates
0.9812,1140,METERS,GHCND_USC00104670,42.7325,-114.5192,9/20/2018,9/1/1915,"JEROME, ID US",2.567836929,15,-114.966805,42.88174038,0.471829339,Thousand Springs
0.9754,1233.8,METERS,GHCND_USW00004110,42.72667,-114.45639,10/16/2018,2/11/1997,"JEROME CO AIRPORT, ID US",2.567836929,15,-114.966805,42.88174038,0.533451304,Thousand Springs
0.9933,1265.2,METERS,GHCND_USW00094178,42.48194,-114.48694,10/16/2018,6/8/1997,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US",2.567836929,15,-114.966805,42.88174038,0.624588471,Thousand Springs
0.6509,363.9,METERS,GHCND_USW00014763,42.42722,-73.28917,10/16/2018,6/1/1925,"PITTSFIELD MUNICIPAL AIRPORT, MA US",1.238347284,11,-73.292801,42.543793,0.116629535,Jiminy Peak Ski Resort
0.7574,195.1,METERS,GHCND_USW00054768,42.69728,-73.16967,10/16/2018,10/1/1987,"NORTH ADAMS HARRIMAN AIRPORT, MA US",1.238347284,11,-73.292801,42.543793,0.196772717,Jiminy Peak Ski Resort
0.8409,338.3,METERS,GHCND_USC00436500,42.79167,-73.22278,7/20/2013,1/11/1975,"POWNAL 1 NE, VT US",1.238347284,11,-73.292801,42.543793,0.257577071,Jiminy Peak Ski Resort
0.9199,1287.8,METERS,GHCND_USW00024127,40.7781,-111.9694,10/16/2018,11/1/1941,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",1.78322009,13,-112.369781,40.501865,0.48642648,Tooele Army Depot II
0.7803,1373.1,METERS,GHCND_USC00428973,40.3603,-111.8972,10/15/2018,6/1/1904,"UTAH LAKE LEHI, UT US",1.78322009,13,-112.369781,40.501865,0.493328948,Tooele Army Depot II
0.7602,1335,METERS,GHCND_USC00422726,41.0203,-111.9328,9/30/2016,7/1/1948,"FARMINGTON 3 NW, UT US",1.78322009,13,-112.369781,40.501865,0.67803189,Tooele Army Depot II
0.9999,373.4,METERS,GHCND_USW00014940,43.1544,-93.3269,10/16/2018,1/1/1948,"MASON CITY MUNICIPAL AIRPORT, IA US",3.081404315,16,-92.840591,43.292492,0.505535205,Osage Utilities
0.8179,397.5,METERS,GHCND_USW00014925,43.9041,-92.4916,10/16/2018,1893-01-01,"ROCHESTER INTERNATIONAL AIRPORT, MN US",3.081404315,16,-92.840591,43.292492,0.704172609,Osage Utilities
0.9983,264.6,METERS,GHCND_USW00094910,42.5544,-92.4011,10/16/2018,3/1/1950,"WATERLOO MUNICIPAL AIRPORT, IA US",3.081404315,16,-92.840591,43.292492,0.859029766,Osage Utilities
0.9867,467.9,METERS,GHCND_USC00253065,40.6558,-97.2208,10/17/2018,1/1/1925,"FRIEND 3 E, NE US",1.486016741,12,-97.187469,40.895187,0.241696279,City of Seward
0.9749,445,METERS,GHCND_USC00252020,40.6092,-96.872,10/17/2018,1893-07-01,"CRETE 4 ESE, NE US",1.486016741,12,-97.187469,40.895187,0.425804244,City of Seward
0.692,362.7,METERS,GHCND_USW00014939,40.8508,-96.7475,10/16/2018,10/1/1942,"LINCOLN AIRPORT, NE US",1.486016741,12,-97.187469,40.895187,0.442202359,City of Seward
0.9812,1140,METERS,GHCND_USC00104670,42.7325,-114.5192,9/20/2018,9/1/1915,"JEROME, ID US",2.567836929,15,-114.969284,42.836908,0.462035321,Tuana Gulch
0.9754,1233.8,METERS,GHCND_USW00004110,42.72667,-114.45639,10/16/2018,2/11/1997,"JEROME CO AIRPORT, ID US",2.567836929,15,-114.969284,42.836908,0.52460716,Tuana Gulch
0.9933,1265.2,METERS,GHCND_USW00094178,42.48194,-114.48694,10/16/2018,6/8/1997,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US",2.567836929,15,-114.969284,42.836908,0.598880635,Tuana Gulch
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",2.567836929,15,-94.488495,41.290493,0.033253437,Greenfield Wind
0.9997,291.7,METERS,GHCND_USW00014933,41.5338,-93.653,10/16/2018,7/1/1945,"DES MOINES INTERNATIONAL AIRPORT, IA US",2.567836929,15,-94.488495,41.290493,0.870201236,Greenfield Wind
0.987,345.9,METERS,GHCND_USW00094991,40.6306,-93.9008,10/16/2018,1/1/1998,"LAMONI MUNICIPAL AIRPORT, IA US",2.567836929,15,-94.488495,41.290493,0.883653883,Greenfield Wind
0.8412,570,METERS,GHCND_USC00355734,45.4825,-120.7236,10/11/2018,1897-11-01,"MORO, OR US",2.567836929,15,-120.617287,45.60734417,0.163977193,PaTu Wind Farm
0.9975,71.6,METERS,GHCND_USW00024219,45.6194,-121.1661,10/15/2018,7/1/1948,"DALLESPORT AIRPORT, WA US",2.567836929,15,-120.617287,45.60734417,0.5489454,PaTu Wind Farm
0.9752,152.4,METERS,GHCND_USC00354003,45.6847,-121.5175,10/9/2018,1893-01-01,"HOOD RIVER EXPERIMENT STATION, OR US",2.567836929,15,-120.617287,45.60734417,0.903530503,PaTu Wind Farm
0.975,805,METERS,GHCND_USW00003164,32.6261,-116.4681,10/16/2018,2/1/1998,"CAMPO ASOS, CA US",2.139864108,14,-116.351318,32.701496,0.139005728,Golden Acorn Casino
0.9953,157,METERS,GHCND_USW00003178,32.57222,-116.97944,10/16/2018,2/1/1997,"SAN DIEGO BROWN FIELD, CA US",2.139864108,14,-116.351318,32.701496,0.641287401,Golden Acorn Casino
0.9924,424.6,METERS,GHCND_USW00053120,33.0375,-116.91583,10/16/2018,4/16/1998,"RAMONA AIRPORT, CA US",2.139864108,14,-116.351318,32.701496,0.656941768,Golden Acorn Casino
0.9289,787,METERS,GHCND_USW00013985,37.7686,-99.9678,10/16/2018,4/1/1909,"DODGE CITY REGIONAL AIRPORT, KS US",3.081404315,16,-99.707291,37.875694,0.281663033,Spearville I
0.9731,650.7,METERS,GHCND_USC00141383,38.7978,-99.723,10/17/2018,8/1/1949,"CEDAR BLUFF DAM, KS US",3.081404315,16,-99.707291,37.875694,0.9222398,Spearville I
0.9407,878.4,METERS,GHCND_USW00023064,37.92722,-100.72472,10/16/2018,3/1/1947,"GARDEN CITY REGIONAL AIRPORT, KS US",3.081404315,16,-99.707291,37.875694,1.018732889,Spearville I
0.9812,1140,METERS,GHCND_USC00104670,42.7325,-114.5192,9/20/2018,9/1/1915,"JEROME, ID US",2.567836929,15,-114.949585,42.85897971,0.448584849,Fossil Gulch Wind Park (Hagerman)
0.9754,1233.8,METERS,GHCND_USW00004110,42.72667,-114.45639,10/16/2018,2/11/1997,"JEROME CO AIRPORT, ID US",2.567836929,15,-114.949585,42.85897971,0.510634085,Fossil Gulch Wind Park (Hagerman)
0.9933,1265.2,METERS,GHCND_USW00094178,42.48194,-114.48694,10/16/2018,6/8/1997,"TWIN FALLS SUN VALLEY REGIONAL AIRPORT, ID US",2.567836929,15,-114.949585,42.85897971,0.596824381,Fossil Gulch Wind Park (Hagerman)
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",2.567836929,15,-94.570694,41.339592,0.121908487,Forward Fontanelle
0.9899,387.1,METERS,GHCND_USC00133632,41.6452,-95.3339,2/24/2016,1899-02-01,"HARLAN, IA US",2.567836929,15,-94.570694,41.339592,0.822118999,Forward Fontanelle
0.987,345.9,METERS,GHCND_USW00094991,40.6306,-93.9008,10/16/2018,1/1/1998,"LAMONI MUNICIPAL AIRPORT, IA US",2.567836929,15,-94.570694,41.339592,0.975411517,Forward Fontanelle
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",2.567836929,15,-94.434891,41.227093,0.074010974,Cumberland Rose
0.987,345.9,METERS,GHCND_USW00094991,40.6306,-93.9008,10/16/2018,1/1/1998,"LAMONI MUNICIPAL AIRPORT, IA US",2.567836929,15,-94.434891,41.227093,0.800660412,Cumberland Rose
0.9997,291.7,METERS,GHCND_USW00014933,41.5338,-93.653,10/16/2018,7/1/1945,"DES MOINES INTERNATIONAL AIRPORT, IA US",2.567836929,15,-94.434891,41.227093,0.839894469,Cumberland Rose
0.988,519.1,METERS,GHCND_USW00094943,43.76667,-99.31833,6/30/2014,2/1/1998,"CHAMBERLAIN MUNICIPAL AIRPORT, SD US",2.567836929,15,-98.740089,43.903591,0.594230607,Crow Lake
0.9963,395.9,METERS,GHCND_USW00094950,43.7743,-98.0384,10/16/2018,9/1/1999,"MITCHELL MUNICIPAL AIRPORT, SD US",2.567836929,15,-98.740089,43.903591,0.713500957,Crow Lake
0.9998,390.1,METERS,GHCND_USW00014936,44.3981,-98.2231,10/16/2018,1881-07-01,"HURON REGIONAL AIRPORT, SD US",2.567836929,15,-98.740089,43.903591,0.715413711,Crow Lake
0.9831,22.6,METERS,GHCND_USW00023233,36.6636,-121.6081,10/16/2018,6/14/1930,"SALINAS AIRPORT, CA US",2.139864108,14,-121.340164,36.42094,0.361488002,City of Soledad Water Reclamation Facility
0.5739,50.3,METERS,GHCND_USW00023259,36.58806,-121.84528,10/16/2018,12/1/1968,"MONTEREY PENINSUL AIRPORT, CA US",2.139864108,14,-121.340164,36.42094,0.532044423,City of Soledad Water Reclamation Facility
0.9938,48.8,METERS,GHCND_USW00023277,36.93583,-121.78861,10/16/2018,7/19/1998,"WATSONVILLE MUNICIPAL AIRPORT, CA US",2.139864108,14,-121.340164,36.42094,0.682799771,City of Soledad Water Reclamation Facility
0.8955,406.6,METERS,GHCND_USC00133438,41.298,-94.4561,10/16/2018,1893-01-01,"GREENFIELD, IA US",2.567836929,15,-94.485191,41.290691,0.029995129,Sky Volt
0.9997,291.7,METERS,GHCND_USW00014933,41.5338,-93.653,10/16/2018,7/1/1945,"DES MOINES INTERNATIONAL AIRPORT, IA US",2.567836929,15,-94.485191,41.290691,0.866973959,Sky Volt
0.987,345.9,METERS,GHCND_USW00094991,40.6306,-93.9008,10/16/2018,1/1/1998,"LAMONI MUNICIPAL AIRPORT, IA US",2.567836929,15,-94.485191,41.290691,0.881608172,Sky Volt
